stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
22397,301309,Antelope Dr @ 1473 W,1473 W Antelope Dr & 300 S,41.088955,-112.053376,,,,,,1
22398,601144,Riverdale Rd @ 4066 S   (Riverdale),4063 S Riverdale Rd,41.189944,-111.981792,,,,,,0
22431,801107,4800 W @ 10892 N,10892 N 4800 W & 10892 N,40.429554,-111.773326,,,,,,0
22444,101650,Jimmy Doolittle Rd @ 565 N,565 N Jimmy Doolittle Rd & Harold Gatty,40.780692,-112.019833,,,,,,0
22445,101651,Amelia Earhart Dr @ 5191 W,5191 W Amelia Earhart Dr & Billy Mitchell Rd,40.776242,-112.016399,,,,,,0
22446,101652,Billy Mitchell Rd @ 570 N,570 N Billy Mitchell Rd & Harold Gatty Dr,40.780969,-112.014561,,,,,,0
22447,101653,Harold Gatty Dr @ 4959 W,4959 W Harold Gatty Dr & Harold Gatty Dr,40.781227,-112.010163,,,,,,0
22448,101654,Harold Gatty Dr @ 4819 W,4819 W Harold Gatty Dr & Wright Brothers Dr,40.781224,-112.006284,,,,,,0
22449,101655,Wright Brothers Dr @ 359 N,359 N Wright Brothers Dr & Amelia Earhart,40.776669,-112.005934,,,,,,0
22479,101657,Holladay Blvd. @ 5270 S,,40.655328,-111.815375,,,,,,0
22482,601147,2nd St @ 233 W,233 W 2nd St,41.259267,-111.982397,,,,,,1
22483,601148,2Nd St @ 232 W,232 W 2nd St,41.259423,-111.982022,,,,,,0
22484,601149,5600 S / 3100 W (EB),3079 W 5600 S & 1100 N,41.161597,-112.053978,,,,,,0
22498,101672,Magna Senior Center,2690 S 9180 W & 2700 S,40.711587,-112.110168,,,,,,1
22499,301318,200 E @ 916 S,916 S 200 E & 100 N,40.965368,-111.883445,,,,,,0
22500,601151,Pennsylvania Ave / 3200 S (NB),3250 S Pennsylvania Ave & 1100 N,41.207092,-112.006361,,,,,,0
22501,601152,Riverdale Rd @ 4262 S,4262 S Riverdale Rd & 550 W,41.185579,-111.986224,,,,,,1
22502,101673,State St @ 3451 S,,40.695906,-111.888062,,,,,,0
22503,101674,Glendale Dr / 1300 S (SB),1270 S Glendale Dr,40.74205,-111.928963,,,,,,1
22504,101675,Glendale Dr / 1300 S (NB),1237 S Glendale Dr & 2700 W,40.742151,-111.928899,,,,,,1
22508,301319,400 E @ 148 N,148 N 400 E & 100 N,40.890783,-111.872293,,,,,,0
22510,101677,100 S @ 891 E,891 E 100 S & 900 E,40.767292,-111.865769,,,,,,1
22515,101678,3900 S @ 2225 E,2225 E 3900 S & 2215 E,40.687151,-111.826938,,,,,,1
22516,101679,3900 S @ 2059 E,2059 E 3900 S,40.687176,-111.831821,,,,,,0
22517,101681,3900 S @ 1881 E,1881 E 3900 S & 1860 E,40.687173,-111.837988,,,,,,1
22518,101682,3900 S @ 1880 E,1880 E 3900 S & 1890 E,40.687035,-111.837928,,,,,,1
22519,101683,3900 S @ 2022 E,2022 E 3900 S & 2000 E,40.687023,-111.833321,,,,,,1
22520,101684,3900 S @ 2108 E,2108 E 3900 S,40.687023,-111.830834,,,,,,0
22521,101685,3900 S @ 2232 E (LDS Church P&R Lot,2232 E 3900 S & 2215 E,40.687013,-111.826641,,,,,,1
22524,601153,Wall Ave @ 1087 S,1099 Wall Ave,41.245994,-111.978282,,,,,,0
22527,601160,26th St / Lincoln Ave (EB),251 E 26th St & Lincoln,41.218571,-111.974694,,,,,,1
22538,801122,State St @ 1870 N,1870 N State Street & State Street,40.411406,-111.866875,,,,,,0
22539,801123,State St @ 1859 N,1859 N State Street & State Street,40.410945,-111.866704,,,,,,0
22540,101680,3900 S @ 1965 E,1965 E 3900 S & 2000 E,40.687172,-111.834873,,,,,,1
22543,101695,Cheyenne St / 400 S (SB),426 S Cheyenne St & 400 S,40.760031,-111.934353,,,,,,1
22548,301323,500 W @ 2520 S,2520 S 500 W & 2600 S,40.862134,-111.892337,,,,,,0
22549,301324,Main St @ 243 N    (Centerville),243 N Main St,40.919764,-111.879108,,,,,,1
22550,301325,Antelope Dr @ 1452 W,1452 W Antelope Dr & Marilyn Dr,41.089187,-112.054188,,,,,,1
22551,301326,Antelope Dr @ 1674 W,1674 W Antelope Dr & Banbury Rd,41.089183,-112.058022,,,,,,1
22552,301327,Antelope Dr @ 1942 W,1942 W Antelope Dr & 2000 W,41.089356,-112.062902,,,,,,1
22553,301328,Antelope Dr @ 1963 W,1963 W 1700 S,41.089119,-112.063457,,,,,,1
22559,601168,26th St / Wall Ave (WB),122 E 26th St & Wall Ave,41.218761,-111.97827,,,,,,1
22560,601169,Riverdale Rd @ 4067 S,4067 S Riverdale Rd & 4000 S,41.190356,-111.981741,,,,,,1
22563,101698,Virginia St / 11th Ave (NB),358 N Virginia St & 11Th Avenue,40.777829,-111.85219,,,,,,0
22570,101701,2700 S @ 5604 W,5604 W 2700 S,40.711177,-112.026662,,,,,,0
22571,101702,Murray Blvd / Vine St (SB),5120 S Murray Blvd & 300 North,40.659791,-111.904153,,,,,,0
22572,101703,Murray Blvd / Vine St (NB),5142 W Vine St & Vine St,40.660318,-111.903814,,,,,,1
22574,101705,Murray Blvd / 5400 S (NB),5323 S 700 W,40.654621,-111.910198,,,,,,0
22587,601182,Riverdale Rd @ 3535 S,3535 S Riverdale Rd & 36Th St,41.199095,-111.972576,,,,,,0
22589,101707,Highland Dr @ 9265 S,9265 S Highland Dr,40.583135,-111.833871,,,,,,0
22590,101708,Falcon Wy @ 2038 E,2038 E Falcon Wy,40.584984,-111.833145,,,,,,0
22591,101709,Falcon Way @ 2156 E,2156 E Falcon Way,40.585391,-111.829525,,,,,,0
22592,101710,Falcon Way @ 2366 E,2366 E Falcon Way,40.583973,-111.823151,,,,,,0
22593,101711,Peacock Dr @ 9280 S,9280 S Peacock Dr,40.582551,-111.818751,,,,,,0
22594,101712,Hunts End Dr @ 9532 S,9532 S Hunts End Dr,40.578044,-111.821086,,,,,,1
22595,101713,Foxhunt Dr @ 9575 S,9575 S Foxhunt Dr,40.578712,-111.822908,,,,,,1
22599,601184,Riverdale Rd @ 3500 S,3500 S Riverdale Rd & 36Th St,41.199438,-111.971852,,,,,,1
22602,601185,Highway 89 @ 2652 N,2652 N Highway 89 & 2700 North,41.305869,-112.004502,,,,,,0
22605,301333,600 N @ 111 W,111 W 600 N & 200 North,40.990164,-111.889793,,,,,,1
22614,101735,3500 S / 3600 W (Center WB),3575 W 3500 S & 3600 W,40.696628,-111.977439,,,,,,1
22615,101736,3500 S / 3600 W (Center EB),3616 W 3500 S & 3500 S,40.696564,-111.976731,,,,,,1
22616,801126,State St @ 218 N,218 N State St & State St,40.381864,-111.813926,,,,,,1
22617,301334,Mountain Road @ 849 S,849 S Mountain Road & Nichols Road,41.020046,-111.907068,,,,,,1
22618,301335,Mountain Road @ 401 N,401 N Mountain Road & Nichols Road,41.028243,-111.901373,,,,,,1
22619,301336,Mountain Road @ 850 S (Fruit Height,884 S Mountain Rd,41.020423,-111.906903,,,,,,1
22620,TX101715,Daybreak Parkway Station,11405 S Grandville Ave & Daybreak Pkwy,40.544377,-112.014304,,,,,,1
22621,TX101716,South Jordan Parkway Station,10605 S Grandville Ave,40.559038,-112.024643,,,,,,1
22622,TX101717,South Jordan Parkway Station,10605 S Grandville Ave,40.558395,-112.024764,,,,,,1
22623,TX101718,5600 W. Old Bingham Hwy Station,5651 W Old Bingham Highway & Daybreak Pkwy,40.569441,-112.024871,,,,,,1
22624,TX101719,5600 W. Old Bingham Hwy Station,5651 W Old Bingham Highway & Daybreak Pkwy,40.568807,-112.024871,,,,,,1
22625,TX101720,4800 W. Old Bingham Hwy Station,4973 W Old Bingham Highway & 4800 W,40.581652,-112.003837,,,,,,1
22626,TX101721,4800 W. Old Bingham Hwy Station,4973 W Old Bingham Highway & 4800 W,40.581307,-112.004538,,,,,,1
22627,TX101722,Jordan Valley Station,8600 S 3400 W & 3200 W,40.594939,-111.971375,,,,,,1
22628,TX101723,Jordan Valley Station,8600 S 3400 W & 3200 W,40.594708,-111.972171,,,,,,1
22629,TX101724,2700 W. Sugar Factory Rd Station,2700 W Sugar Factory Rd & Jaguar Dr,40.599207,-111.956458,,,,,,1
22630,TX101725,2700 W. Sugar Factory Rd Station,2700 W Sugar Factory Rd & Jaguar Dr,40.598976,-111.957251,,,,,,1
22631,TX101726,West Jordan City Center Station,8021 S Redwood Rd & Redwood Rd,40.605024,-111.936071,,,,,,1
22632,TX101727,West Jordan City Center Station,8021 S Redwood Rd & Redwood Rd,40.604797,-111.936857,,,,,,1
22633,TX101728,Historic Gardner Station,1127 W 7800 S & 7800 S,40.608219,-111.924005,,,,,,1
22634,TX101729,Historic Gardner Station,1127 W 7800 S & 7800 S,40.607889,-111.924723,,,,,,1
22635,TX101730,Bingham Junction Station,7387 S Bingham Junction Blvd & Bingham Junction Blvd,40.617138,-111.914906,,,,,,1
22636,TX101731,Bingham Junction Station,7387 S Bingham Junction Blvd & Bingham Junction Blvd,40.617073,-111.915754,,,,,,1
22639,TX101734,Daybreak Parkway Station,11405 S Grandville Ave & Daybreak Pkwy,40.543811,-112.013905,,,,,,1
22640,101737,6200 S @ 1611 W,1611 W 6200 S & 6200 S,40.638011,-111.936631,,,,,,1
22643,301340,Gordon Ave @ 571 E,571 E Gordon Ave & 900 E,41.074662,-111.954434,,,,,,0
22645,TX101738,RIVER TRAIL STATION,2350 S 1070 W & 1070 W,40.719897,-111.923801,,,,,,1
22646,TX101739,River Trail Station,2350 S 1070 W & 1070 W,40.720605,-111.923811,,,,,,1
22647,TX101740,Redwood Junction Station,1750 W 2770 S & 2770 S,40.711149,-111.939324,,,,,,1
22648,TX101741,Redwood Junction Station,1750 W 2770 S & 2770 S,40.711146,-111.940293,,,,,,1
22649,TX101742,Decker Lake Station,3070 S 2200 W & 2200 W,40.705035,-111.948675,,,,,,1
22650,TX101743,Decker Lake Station,3070 S 2200 W & 2200 W,40.704288,-111.948681,,,,,,1
22651,TX101744,West Valley Central Station,3595 S 2790 W & 2790 W,40.694366,-111.958917,,,,,,1
22652,TX101745,West Valley Central Station,3595 S 2790 W & 2790 W,40.694361,-111.959834,,,,,,1
22653,801127,State St @ 1401 E,1401 E State Street & State Street,40.389178,-111.827426,,,,,,1
22654,801128,State St @ 1390 E,1390 E State St & State St,40.389294,-111.828332,,,,,,1
22658,601189,2Nd St @ 362 E,362 E 2nd St,41.259287,-111.970941,,,,,,0
22673,101746,Murray Holladay Rd @ 2102 E,2102 E Murray Holladay Rd & 2Nd Avenue,40.666012,-111.830777,,,,,,0
22674,301349,Fort Lane @ 575 S,575 S Fort Lane & Main,41.051582,-111.957771,,,,,,1
22675,601199,28Th St @ 155 E,155 E 28Th St & Pingree,41.214404,-111.977334,,,,,,0
22676,601200,1200 W @ 410 N,410 N 1200 W & 400 N,41.267455,-112.008758,,,,,,0
22677,601201,Washington Blvd / 300 N (SB),309 N Washington Blvd & 300 N,41.265147,-111.969681,,,,,,1
22679,301353,2000 W @ 1275 N,1275 N 2000 W & 1300 N,41.132121,-112.064589,,,,,,0
22680,301354,2000 W @ 1330 N,1330 N 2000 W & 1300 N,41.133076,-112.064367,,,,,,1
22681,301355,1000 E @ 1480 S,1480 S 1000 E & 1525 S,41.092466,-112.006998,,,,,,0
22682,601203,2Nd St @ 285 E,285 E 2nd St,41.259154,-111.972719,,,,,,1
22686,301357,Main St @ 250 N,250 N Main Street & 200 N,41.038871,-111.939027,,,,,,1
22688,601145,2200 W / 5650 S (NB),5654 S 2200 W & W 5650 S,41.160455,-112.033965,,,,,,1
22689,601206,Wall Ave @ 1987 S,1987 S Wall Ave & 20Th St,41.233046,-111.978756,,,,,,1
22703,801129,State St @ 148 E,148 E State St & State St,40.396718,-111.847047,,,,,,1
22712,301359,Farifield @ 420 N,420 N 100 E,41.041005,-111.935899,,,,,,1
22716,101747,2400 S @ 3865 W,3865 W 2400 S & Bangerter Hwy,40.718302,-111.984014,,,,,,0
22717,101748,2400 S @ 3860 W,3860 W 2400 S & Bangerter Hwy,40.718405,-111.983197,,,,,,0
22718,101749,3850 W @ 2480 S,2480 S 3850 W & 2400 S,40.716514,-111.982069,,,,,,0
22719,101750,3850 W @ 2491 S,2491 S 3850 W & 2400 S,40.716504,-111.981931,,,,,,0
22720,101751,Parkway Blvd @ 3500 W,3500 W Parkway Blvd & 3475 West,40.711256,-111.974644,,,,,,0
22721,101752,Parkway Blvd @ 3501 W,3501 W Parkway Blvd & 3475 West,40.711111,-111.973826,,,,,,0
22722,101753,Parkway Blvd @ 3143 W,3143 W Parkway Blvd & 3200 West,40.712065,-111.966223,,,,,,0
22723,101754,Parkway Blvd @ 3150 W,3150 W Parkway Blvd & 3200 West,40.712207,-111.966323,,,,,,0
22724,101755,Parkway Blvd @ 2979 W,2979 W Parkway Blvd & 2700 W,40.712154,-111.963365,,,,,,0
22725,101756,Parkway Blvd @ 2980 W,2980 W Parkway Blvd & 2700 West,40.712295,-111.963275,,,,,,1
22752,101770,Cougar Ln @ 5576 S,5576 S COUGAR LN,40.649064,-112.005666,,,,,,0
22753,101771,Cougar Ln @ 5535 S,5535 S Cougar Ln & Niagara Way,40.650664,-112.005485,,,,,,1
22754,101773,Cougar Ln @ 6307 S,6307 S Cougar Ln & 6200 S,40.636463,-112.006733,,,,,,0
22755,101774,Cougar Ln @ 6452 S,6452 S Cougar Ln,40.634141,-112.007404,,,,,,0
22758,101777,300 W / Brooklyn Ave (SB),1000 S 300 W,40.747271,-111.899724,,,,,,0
22759,101778,300 W / Fayette Ave (NB),992 S 300 W,40.747543,-111.899617,,,,,,0
22760,101779,300 W / Paxton Ave (SB),1140 S 300 W & Paxton Ave,40.744142,-111.899807,,,,,,1
22761,101780,300 W / 1100 S (NB),1115 S 300 W,40.744951,-111.899541,,,,,,0
22762,101781,2700 W @ 4191 S,4191 S 2700 W & 4100 S,40.680542,-111.957847,,,,,,1
22763,101782,2700 W @ 4345 S,4345 S 2700 W & 4100 S,40.676332,-111.957801,,,,,,1
22764,101783,2700 W @ 4521 S,4521 S 2700 W & 4700 S,40.670355,-111.957843,,,,,,0
22765,101784,2700 W @ 4854 S,4854 S 2700 W & Midwest Dr,40.663868,-111.958111,,,,,,0
22766,101785,2700 W @ 4791 S,4791 S 2700 W & Midwest Dr,40.664652,-111.957826,,,,,,0
22767,101786,2700 W @ 4998 S,4998 S 2700 W & Midwest Dr,40.660831,-111.958087,,,,,,0
22768,101787,2700 W @ 5075 S,5075 S 2700 W & Midwest Dr,40.659065,-111.957775,,,,,,0
22769,101788,2700 W @ 5300 S,5300 S 2700 W & 5400 S,40.655014,-111.958041,,,,,,0
22770,101789,2700 W @ 5283 S,5283 S 2700 W & 5400 S,40.655236,-111.957745,,,,,,0
22775,101794,2700 W @ 4184 S,4184 S 2700 W & 4100 S,40.680045,-111.958114,,,,,,0
22777,101796,2700 W @ 4510 S,4510 S 2700 W & 4700 S,40.670821,-111.958091,,,,,,1
22809,101830,Jordan Gateway @ 10714 S,10714 S Jordan Gateway,40.556054,-111.903211,,,,,,0
22810,101831,Jordan Gateway @ 11328 S,11328 S Jordan Gateway & Walmart (Deviation),40.546241,-111.898809,,,,,,0
22812,101833,11400 S @ 930 W,930 W 11400 S & River Front Parkway,40.544348,-111.918438,,,,,,0
22824,101845,11400 S @ 1231 W,1231 W 11400 S & 1300 West,40.544082,-111.927212,,,,,,1
22827,101848,Jordan Gateway @ 11315 S,11315 S Jordan Gateway & Walmart (Deviation),40.546881,-111.898519,,,,,,0
22828,101849,Jordan Gateway @ 10769 S,10769 S Jordan Gtwy,40.55662,-111.902768,,,,,,0
22831,101856,4800 W @ 9049 S,9049 S 4800 W & W 9070 S,40.586969,-112.005087,,,,,,1
22832,101857,Campus View Dr @ 7704 S,7704 S Campus View Dr & Walmart (Deviations),40.610932,-111.981198,,,,,,0
22834,101859,7000 S @ 3185 W,3185 W 7000 S,40.623963,-111.966672,,,,,,1
22840,BB101862,West Jordan City Center Stn (Bay A),8021 S Redwood Rd,40.605127,-111.936159,,,,,,1
22843,BB101865,Sugar Factory Road Station (Bay B),8351 S 2700 W & 7800 S,40.599229,-111.956858,,,,,,1
22847,101869,4800 W @ 9253 S,9253 S 4800 W & W Wild Acres Dr,40.583308,-112.005077,,,,,,1
22850,101872,3900 S @ 2312 E,2312 E 3900 S & 2300 E,40.687009,-111.824069,,,,,,1
22853,101875,Jordan Valley Station (Bay B),3400 W 8600 S & 3200 W,40.594934,-111.970828,,,,,,1
22854,101876,Jordan Valley Station (Bay C),3400 W 8640 S & 3200 W,40.59499,-111.970622,,,,,,1
22855,101877,Bingham Junction Station (Bay A),7387 S Bingham Junction Blvd,40.616976,-111.915394,,,,,,1
22863,601208,21St St @ 1120 W   (West Haven),1120 W 21st St & 1100 W,41.229483,-112.007087,,,,,,1
22868,601221,21St St @ 1083 W (West Haven),1083 W 21st St & S 1100 W,41.22922,-112.005942,,,,,,1
22875,101890,1730 S @ 4816 W,4816 W 1730 S & 4800 W,40.732603,-112.006348,,,,,,0
22876,101891,1730 S @ 4815 W,4815 W 1730 S & 4800 W,40.732435,-112.006343,,,,,,0
22877,401001,Jeremy Ranch P+R,3349 W RASMUSSEN & Homestead,40.755451,-111.572444,,,,,,1
22886,101885,2700 W @ 8000 S,8000 S 2700 W & 3200 W,40.605413,-111.957898,,,,,,0
22887,101886,2700 W @ 7997 S,7997 S 2700 W & 3200 W,40.605312,-111.957698,,,,,,0
22889,101889,Redwood Junction Station,2771 S Redwood Rd & 3100 South,40.710686,-111.939109,,,,,,1
22890,101892,3100 S @ 3940 W,3940 W 3100 S & Royal Wulf Ln,40.704003,-111.985035,,,,,,0
22891,101893,3100 S @ 4150 W,4150 W 3100 S & Cortney Dr,40.703988,-111.990085,,,,,,0
22892,101894,3100 S @ 4149 W,4149 W 3100 S & 4140 W,40.703805,-111.990178,,,,,,1
22893,101899,Westsams Blvd @ 4896 S,4896 S Westsams Blvd & 4865 West,40.665447,-112.008059,,,,,,0
22894,101900,Pieper Blvd @ 5024 S,5024 S Pieper Blvd & 5035 South,40.659875,-112.009446,,,,,,0
22895,101901,Pieper Blvd @ 5190 S,5190 S Pieper Blvd & 5190 South,40.656967,-112.007626,,,,,,0
22896,101902,4000 W @ 8579 S,8579 S 4000 W & 8600 S,40.595462,-111.986329,,,,,,0
22897,101903,4000 W @ 8441 S,8441 S 4000 W & 8400 S,40.597652,-111.986321,,,,,,0
22898,101904,4000 W @ 8257 S,8257 S 4000 W & 8250 S,40.601231,-111.986299,,,,,,1
22899,101905,4000 W @ 8055 S,8055 S 4000 W & 8010 S,40.604472,-111.986279,,,,,,1
22904,101910,3200 W @ 8545 S,8545 S 3200 W & 8525 S,40.596926,-111.967278,,,,,,0
22905,101911,3200 W @ 8377 S,8377 S 3200 W & Meadow Green Way,40.599761,-111.967296,,,,,,0
22906,101912,3200 W @ 8175 S,8175 S 3200 W & Skyvue Cir,40.602936,-111.967219,,,,,,0
22907,101913,3200 W @ 7975 S,7975 S 3200 W & Shayla Dr,40.606199,-111.967349,,,,,,0
22908,101914,3200 W @ 7859 S,7859 S 3200 W & 7800 S,40.608171,-111.967364,,,,,,0
22910,101895,3100 S @ 4450 W,4450 W 3100 S & Sultan Downs Dr,40.703975,-111.997448,,,,,,0
22911,101896,3100 S @ 4381 W,4381 W 3100 S & 4355 W,40.703794,-111.995873,,,,,,1
22912,101897,3100 S @ 4610 W,4610 W 3100 S & Fox Shadow Dr,40.703965,-112.001545,,,,,,0
22913,101898,3100 S @ 4617 W,4617 W 3100 S & Stanton Dr,40.703788,-112.001725,,,,,,1
22917,301360,Fairfield Rd @ 544 N,544 N Fairfield Rd & Wasatch Ave,41.067781,-111.950012,,,,,,0
22918,BB601227,Ogden Station (Bay 1),2393 S Wall Ave & Ogden Frontrunner Station,41.22314,-111.979691,,,,,,1
22919,601228,12Th St @ 180 E,180 E 12Th St & Wall Ave,41.244483,-111.976531,,,,,,0
22923,101917,U Museum of Fine Arts (EB),1730 E South Campus & 1800 E,40.759314,-111.841221,,,,,,1
22924,101918,500 S / VA Hospital (EB),1656 E 500 S & Valdez Dr,40.758393,-111.841752,,,,,,1
22931,101915,4500 S @ 877 E,890 E 4500 S,40.674406,-111.86612,,,,,,0
22946,101934,U Union Building (Bay D),254 Central Campus Dr,40.764428,-111.844956,,,,,,1
22948,101936,U Warnock Engineering Building (NB),93 S Central Campus Dr,40.767066,-111.844216,,,,,,1
22949,101937,U Warnock Engineering Building (SB),,40.767253,-111.844316,,,,,,0
22951,101938,11th Ave / Cemetery Center St (WB),997 E 11Th Ave & North Campus Dr,40.78079,-111.860674,,,,,,0
22952,101939,2200 W @ 3874 S,3874 S 2200 W & 3880 S,40.687658,-111.948539,,,,,,0
22953,101940,2200 W @ 3853 S,3853 S 2200 W & 3860 S,40.688136,-111.948381,,,,,,1
22954,101941,3800 S @ 2314 W,2314 W 3800 S & 2200 W,40.689492,-111.950496,,,,,,0
22955,101942,3800 S @ 2311 W,2311 W 3800 S,40.689367,-111.950502,,,,,,1
22956,101943,2700 S @ 5415 W,5415 W 2700 S & 5600 W,40.710988,-112.022501,,,,,,0
22966,801144,Main Street @ 20 W,30 W Main St,39.975697,-111.785858,,,,,,1
22969,801147,Main Street @ 365 E,365 E Main Street & 365 East,39.975704,-111.777672,,,,,,1
22970,801148,Main Street @ 420 E,412 E Main St & S 400 E,39.975518,-111.776579,,,,,,1
22971,101611,3000 E @ 6531 S,6531 S 3000 E,40.632618,-111.806416,,,,,,0
22974,101949,River Front Pkwy @ 10996 S,10996 S River Front Pkwy,40.552232,-111.916831,,,,,,0
22975,101950,River Front Pkwy @ 10995 S,,40.552073,-111.916621,,,,,,0
22980,101955,Murray Holladay Rd @ 2225 E,2225 E Murray Holladay Rd & 2225 E,40.667346,-111.827301,,,,,,0
22982,301006,2000 W @ 1555 S,1555 S 2000 W,41.090921,-112.064522,,,,,,1
22983,301361,Main St @ 1661 N,1661 N Main St & 1600 N,41.137768,-112.026201,,,,,,0
22984,301362,100 N @ 900 W,900 W 100 N & Nichols Road,40.982155,-111.906169,,,,,,0
22985,801149,State St @ 800 W,800 W West State St & West State St,40.406592,-111.860644,,,,,,0
22986,801150,State St @ 655 W,655 W West State St & West State St,40.40589,-111.860149,,,,,,0
22991,101959,Cougar Ln @ 6016 S,6016 S COUGAR LN & 6010 S,40.641827,-112.005571,,,,,,0
22992,101960,Cougar Lane @ 6007 S,6007 S COUGAR LN & 6010 S,40.642114,-112.005377,,,,,,0
22995,101963,California Ave @ 1645 W,1645 W California Ave & Redwood Road,40.740422,-111.937983,,,,,,0
22996,101964,California Ave @ 1602 W,1602 W California Ave & Redwood Road,40.740494,-111.936683,,,,,,0
22997,101965,3200 W @ 5343 S,5343 S 3200 W & 5400 S,40.654051,-111.967333,,,,,,1
22998,101966,3200 W @ 5936 S,5936 S 3200 W & 6200 S,40.643661,-111.967477,,,,,,0
23003,101969,800 S/200 W (WB) for 900 South Stn,190 ,40.752073,-111.896532,,,,,,0
23004,101970,800 S/200 W (EB) for 900 South Stn,,40.751812,-111.89712,,,,,,0
23005,101971,5400 S / Hew Wood Dr (WB),1988 W 5400 S & 1900 W,40.653234,-111.944165,,,,,,0
23006,101972,State St @ 8249 S,8249 S State St & 8000 S,40.60101,-111.890657,,,,,,0
23007,101973,3900 S @ 2355 E,2355 E 3900 S & 2300 E,40.687165,-111.823214,,,,,,0
23008,101974,U Museum of Fine Arts (WB),1665 E South Campus Dr & 1725 East,40.75951,-111.841497,,,,,,1
23009,101975,7800 S @ 3870 W,3870 W 7800 S,40.6096,-111.983233,,,,,,0
23016,101978,3800 S @ 2511 W,2511 W 3800 S,40.689317,-111.95419,,,,,,0
23017,101979,3800 S @ 2520 W,2520 W 3800 S,40.68946,-111.954604,,,,,,0
23020,801154,State St. @ 2931 S,2931 S State St,40.197783,-111.617903,,,,,,0
23031,101985,Lone Peak Pkwy @ 11820 S,11820 S Lone Peak Pkwy,40.53651,-111.897365,,,,,,1
23033,101987,Lone Peak Pkwy @ 11689 S,11689 S Lone Peak Pkwy,40.538416,-111.897585,,,,,,0
23037,801155,1200 W @ 40 S,40 S 1200 W,40.296456,-111.723437,,,,,,0
23038,801156,1200 W @ 50 S,50 S 1200 W & 50 S,40.296321,-111.723674,,,,,,0
23039,TX101991,North Temple Bridge/Guadalupe,500 W North Temple & 500 W,40.771587,-111.905195,,,,,,1
23040,TX101992,North Temple Bridge/Guadalupe,500 W North Temple & 500 W,40.771578,-111.904318,,,,,,1
23041,TX101993,Jackson/Euclid Station,820 W North Temple & 800 W,40.771502,-111.914486,,,,,,1
23042,TX101994,Jackson/Euclid Station,820 W North Temple & 800 W,40.771505,-111.915361,,,,,,1
23043,TX101995,Fairpark Station,1150 W North Temple & 800 W,40.771468,-111.923759,,,,,,1
23044,TX101996,Fairpark Station,1150 W North Temple & 800 W,40.77148,-111.924632,,,,,,1
23045,TX101997,Power Station,1500 W North Temple & 1460 W,40.771499,-111.933502,,,,,,1
23046,TX101998,Power Station,1500 W North Temple & 1460 W,40.771509,-111.934373,,,,,,1
23047,TX101999,1940 W. North Temple Station,1940 W North Temple & 1950 W,40.771536,-111.945736,,,,,,1
23048,TX198003,1940 W. North Temple Station,1940 W North Temple & 1950 W,40.77153,-111.946607,,,,,,1
23049,TX198004,Airport Station,650 N 3700 W & 2200 W,40.784356,-111.982117,,,,,,1
23050,TX198005,Airport Station,Uta Trax,40.784267,-111.983364,,,,,,1
23051,101607,Midvale Main St / Price St (NB),7821 Main St & W Price St,40.609201,-111.910217,,,,,,0
23052,198006,2300 E @ 4629 S,4629 S 2300 E & Holladay Blvd,40.670508,-111.82449,,,,,,0
23055,301364,University Pkwy @ 2343 N,2343 N 1200 W & W 1400 S,41.094171,-111.987845,,,,,,0
23057,198008,2700 W @ 4663 S,4663 S 2700 W & 100 South,40.668455,-111.957848,,,,,,0
23058,198009,2700 W @ 4726 S,,40.667016,-111.958144,,,,,,0
23060,198010,900 E / 4170 S (SB),4166  & 4170 S,40.681004,-111.865633,,,,,,1
23065,198014,Northwest Ave @ 5383 S,5383 S Northwest Ave & 11800 South,40.653335,-112.004313,,,,,,0
23066,198015,Northwest Ave @ 5384 S,5384 S Northwest Ave & CAPLAN ST,40.653317,-112.004446,,,,,,0
23071,FR801160,American Fork Station,728 W 200 South & 200 South,40.374774,-111.820649,,,,,,1
23073,FR801164,Provo Central Station,690 S University Ave & University Ave,40.22544,-111.660632,,,,,,1
23074,FR801159,Lehi Station,3101 N Ashton Blvd & Ashton Blvd,40.425196,-111.896354,,,,,,1
23076,FR801163,Orem Central Station,900 S 1350 W & 1350 W,40.28014,-111.725489,,,,,,1
23078,198018,5400 S / Warrior Way (WB),1434 W 5400 S & 1500 W,40.653187,-111.933013,,,,,,1
23080,FR198021,Murray Central Station,127 W Vine Street & Vine Street,40.659758,-111.896432,,,,,,1
23081,FR198022,Draper Station,12968 S 365 W,40.515484,-111.904407,,,,,,1
23082,FR198023,South Jordan Station,10351 S Jordan Gateway,40.563155,-111.900753,,,,,,1
23086,198024,Redwood Rd @ 3575 S,3575 S Redwood Rd & 3500 S,40.695318,-111.938774,,,,,,0
23088,301367,Main St @ 1338 S,1338 S Main St & 1000 E,41.094202,-112.006292,,,,,,1
23092,JRSCRLF,JORDAN RIVER SERVICE CENTER RELIEF,UTA TRAX,40.723584,-111.919923,,,,,,0
23099,801166,Geneva Rd @ 1032 S,1032 S Geneva Rd & 1000 South,40.278428,-111.730198,,,,,,1
23109,198029,Redwood Junction Station,2777 S Redwood Rd & Southgate Ave,40.71089,-111.938807,,,,,,1
